Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age,Is_New_Store,Price_Per_Weight,Price_Per_Area,Is_Tier1,Is_Large_Store,Premium_in_Tier1,Product_Sugar_Content_Encoded,Product_Type_Encoded,Store_Type_Encoded
NC6701,12.39,No Sugar,0.021,Household,118.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,2810.58,15,0,9.557258064516128,3822.9032258064517,0,0,0,1,9,3
NC5677,10.78,No Sugar,0.018,Health and Hygiene,138.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,2857.3,15,0,12.847080630213162,4950.714285714286,0,0,0,1,8,3
DR139,9.5,Regular,0.035,Hard Drinks,181.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3604.83,15,0,19.034700315457414,4022.6666666666665,0,0,0,2,7,3
FD3478,12.98,Low Sugar,0.142,Fruits and Vegetables,178.51,OUT001,1987,High,Tier 2,Supermarket Type1,4172.0,37,0,13.742109314857581,1174.407894736842,0,1,0,0,6,2
NC6233,15.98,No Sugar,0.042,Household,195.42,OUT003,1999,Medium,Tier 1,Departmental Store,5194.84,25,0,12.22138836772983,3758.0769230769224,1,0,1,1,9,0
FD5710,11.99,Low Sugar,0.049,Breads,121.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,2770.65,15,0,10.084166666666667,2051.016949152542,0,0,0,0,1,3
FD6624,9.37,Low Sugar,0.111,Dairy,135.92,OUT001,1987,High,Tier 2,Supermarket Type1,2484.71,37,0,14.49040511727079,1123.3057851239669,0,1,0,0,4,2
FD5615,13.46,Low Sugar,0.065,Fruits and Vegetables,162.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3942.04,15,0,12.028210838901263,2160.266666666667,0,0,0,0,6,3
FD7466,12.92,Low Sugar,0.083,Meat,180.95,OUT003,1999,Medium,Tier 1,Departmental Store,4207.7,25,0,13.994586233565352,1945.6989247311826,1,0,1,0,10,0
FD8494,9.96,Low Sugar,0.029,Snack Foods,147.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,2864.34,15,0,14.842527582748243,3794.358974358974,0,0,0,0,13,3
FD8551,10.62,Low Sugar,0.036,Snack Foods,195.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3982.0,15,0,18.37629350893697,4246.521739130435,0,0,0,0,13,3
FD2781,7.27,Low Sugar,0.011,Snack Foods,104.5,OUT002,1998,Small,Tier 3,Food Mart,1366.11,26,0,14.354395604395606,4976.190476190477,0,0,0,0,13,1
FD5463,12.51,Low Sugar,0.049,Snack Foods,158.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3654.12,15,0,12.650159744408946,2684.4067796610166,0,0,0,0,13,3
FD241,13.23,Low Sugar,0.072,Baking Goods,131.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,2986.38,15,0,9.941087613293051,1605.1219512195125,0,0,0,0,0,3
FD6117,14.56,Low Sugar,0.039,Baking Goods,156.96,OUT001,1987,High,Tier 2,Supermarket Type1,4087.94,37,0,10.772820864790667,3203.265306122449,0,1,0,0,0,2
FD1794,8.98,Low Sugar,0.038,Canned,101.43,OUT002,1998,Small,Tier 3,Food Mart,1690.64,26,0,11.2825361512792,2113.125,0,0,0,0,3,1
FD4523,17.24,Low Sugar,0.067,Frozen Foods,188.7,OUT003,1999,Medium,Tier 1,Departmental Store,5341.76,25,0,10.939130434782609,2450.6493506493507,1,0,1,0,5,0
DR6476,16.06,Low Sugar,0.106,Hard Drinks,169.48,OUT001,1987,High,Tier 2,Supermarket Type1,4682.36,37,0,10.54635967641568,1461.0344827586207,0,1,0,0,7,2
FD1284,14.1,Low Sugar,0.056,Starchy Foods,161.7,OUT001,1987,High,Tier 2,Supermarket Type1,4080.52,37,0,11.45995747696669,2449.9999999999995,0,1,0,0,15,2
NC1897,9.67,No Sugar,0.113,Health and Hygiene,95.77,OUT002,1998,Small,Tier 3,Food Mart,1729.42,26,0,9.893595041322314,778.6178861788618,0,0,0,1,8,1
FD175,14.91,Regular,0.014,Meat,202.3,OUT003,1999,Medium,Tier 1,Departmental Store,5027.1,25,0,13.55898123324397,8429.166666666666,1,0,1,2,10,0
FD7273,17.02,Regular,0.076,Fruits and Vegetables,224.36,OUT003,1999,Medium,Tier 1,Departmental Store,6023.21,25,0,13.174398120963007,2608.837209302326,1,0,1,2,6,0
FD2371,7.72,Low Sugar,0.07,Fruits and Vegetables,123.45,OUT002,1998,Small,Tier 3,Food Mart,1856.55,26,0,15.970245795601553,1543.125,0,0,0,0,6,1
FD2889,12.73,Low Sugar,0.042,Fruits and Vegetables,143.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3402.45,15,0,11.280219780219781,2763.653846153846,0,0,0,0,6,3
FD7218,10.7,Low Sugar,0.041,Seafood,86.35,OUT002,1998,Small,Tier 3,Food Mart,1769.62,26,0,8.062558356676004,1693.1372549019607,0,0,0,0,12,1
FD3750,9.37,Low Sugar,0.027,Fruits and Vegetables,133.89,OUT001,1987,High,Tier 2,Supermarket Type1,2441.86,37,0,14.273987206823028,3618.6486486486483,0,1,0,0,6,2
DR2923,12.97,Low Sugar,0.147,Soft Drinks,133.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3257.26,15,0,10.32126348228043,853.312101910828,0,0,0,0,14,3
FD682,11.09,Regular,0.067,Fruits and Vegetables,129.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,2734.63,15,0,11.63963963963964,1677.9220779220777,0,0,0,2,6,3
FD5973,11.31,Low Sugar,0.037,Dairy,159.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3404.02,15,0,14.0839222614841,3392.127659574468,0,0,0,0,4,3
FD3896,9.96,Low Sugar,0.047,Frozen Foods,136.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2630.07,15,0,13.69408224674022,2395.2631578947367,0,0,0,0,5,3
FD3058,12.15,Low Sugar,0.081,Starchy Foods,78.82,OUT002,1998,Small,Tier 3,Food Mart,1943.02,26,0,6.481907894736842,866.1538461538461,0,0,0,0,15,1
FD8707,11.0,Low Sugar,0.173,Canned,126.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,2664.63,15,0,11.509536784741144,692.4590163934427,0,0,0,0,3,3
FD8012,11.04,Regular,0.024,Fruits and Vegetables,134.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,2826.38,15,0,12.1420814479638,3946.1764705882347,0,0,0,2,6,3
FD894,14.86,Low Sugar,0.009,Dairy,175.22,OUT001,1987,High,Tier 2,Supermarket Type1,4529.36,37,0,11.78345662407532,9222.105263157895,0,1,0,0,4,2
FD7695,16.67,Low Sugar,0.017,Dairy,208.21,OUT003,1999,Medium,Tier 1,Departmental Store,5612.4,25,0,12.4826139088729,7711.481481481481,1,0,1,0,4,0
FD6461,11.61,Low Sugar,0.127,Snack Foods,113.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,2527.98,15,0,9.750430292598967,827.007299270073,0,0,0,0,13,3
FD2359,12.26,Low Sugar,0.122,Fruits and Vegetables,196.93,OUT003,1999,Medium,Tier 1,Departmental Store,4385.08,25,0,16.049714751426244,1491.8939393939393,1,0,1,0,6,0
FD7090,10.6,Low Sugar,0.12,Starchy Foods,120.41,OUT001,1987,High,Tier 2,Supermarket Type1,2445.43,37,0,11.348727615457117,926.2307692307692,0,1,0,0,15,2
FD1031,12.13,Regular,0.039,Baking Goods,107.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2521.74,15,0,8.841021416803953,2190.408163265306,0,0,0,2,0,3
FD4909,14.58,Regular,0.011,Baking Goods,144.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3843.45,15,0,9.92392049348869,6894.7619047619055,0,0,0,2,0,3
FD2146,13.19,Low Sugar,0.042,Baking Goods,130.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3242.51,15,0,9.908333333333333,2515.192307692307,0,0,0,0,0,3
FD1735,13.11,Low Sugar,0.035,Dairy,152.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3676.04,15,0,11.655487804878048,3398.2222222222217,0,0,0,0,4,3
FD3649,13.26,Low Sugar,0.037,Dairy,147.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3607.36,15,0,11.144687264506405,3146.5957446808507,0,0,0,0,4,3
FD6692,11.43,Regular,0.053,Breads,161.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3471.26,15,0,14.104895104895107,2561.2698412698414,0,0,0,2,1,3
FD1513,13.98,Low Sugar,0.067,Snack Foods,138.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3572.68,15,0,9.877055039313795,1794.5454545454547,0,0,0,0,13,3
FD7203,17.23,Low Sugar,0.057,Baking Goods,175.07,OUT003,1999,Medium,Tier 1,Departmental Store,5062.16,25,0,10.154872389791182,2612.9850746268653,1,0,1,0,0,0
NC4183,14.31,No Sugar,0.033,Health and Hygiene,151.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3928.7,15,0,10.612430167597765,3534.1860465116274,0,0,0,1,8,3
NC2851,11.14,No Sugar,0.099,Household,147.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3117.58,15,0,13.209865470852018,1351.2844036697247,0,0,0,1,9,3
NC7303,12.7,No Sugar,0.007,Health and Hygiene,180.41,OUT001,1987,High,Tier 2,Supermarket Type1,4147.38,37,0,14.194335169158144,10612.35294117647,0,1,0,1,8,2
NC6619,14.34,No Sugar,0.047,Household,199.55,OUT001,1987,High,Tier 2,Supermarket Type1,4909.67,37,0,13.905923344947736,3500.877192982456,0,1,0,1,9,2
FD5528,12.62,Low Sugar,0.073,Snack Foods,136.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3223.03,15,0,10.782264449722883,1640.7228915662654,0,0,0,0,13,3
FD7378,15.78,Regular,0.12,Dairy,143.1,OUT001,1987,High,Tier 2,Supermarket Type1,4080.75,37,0,9.062697910069664,1100.7692307692307,0,1,0,2,4,2
FD3560,11.15,Low Sugar,0.116,Fruits and Vegetables,140.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2985.32,15,0,12.6084229390681,1116.7460317460318,0,0,0,0,6,3
NC2141,15.95,No Sugar,0.139,Household,135.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3967.29,15,0,8.503759398496241,910.8724832214764,0,0,0,1,9,3
FD1212,12.04,Low Sugar,0.026,Meat,137.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3121.33,15,0,11.41825726141079,3821.944444444445,0,0,0,0,10,3
FD752,15.96,Low Sugar,0.027,Seafood,213.29,OUT003,1999,Medium,Tier 1,Departmental Store,5556.26,25,0,13.355666875391357,5764.594594594595,1,0,1,0,12,0
FD4678,16.03,Low Sugar,0.086,Dairy,183.59,OUT003,1999,Medium,Tier 1,Departmental Store,4965.31,25,0,11.445760598503739,1912.3958333333337,1,0,1,0,4,0
FD5095,15.5,Regular,0.143,Snack Foods,163.11,OUT003,1999,Medium,Tier 1,Departmental Store,4426.14,25,0,10.51644100580271,1066.0784313725492,1,0,1,2,13,0
FD5743,11.27,Regular,0.061,Frozen Foods,124.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,2682.62,15,0,11.050531914893618,1755.6338028169016,0,0,0,2,5,3
FD7738,14.24,Low Sugar,0.021,Frozen Foods,184.56,OUT001,1987,High,Tier 2,Supermarket Type1,4580.86,37,0,12.951578947368422,5953.548387096775,0,1,0,0,5,2
FD6508,12.49,Low Sugar,0.061,Fruits and Vegetables,119.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,2860.57,15,0,9.588,1688.0281690140846,0,0,0,0,6,3
FD5415,13.36,Low Sugar,0.026,Snack Foods,173.03,OUT001,1987,High,Tier 2,Supermarket Type1,4144.15,37,0,12.941660433807032,4806.38888888889,0,1,0,0,13,2
FD7534,13.17,Low Sugar,0.076,Frozen Foods,151.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3659.4,15,0,11.487101669195752,1760.46511627907,0,0,0,0,5,3
FD8341,10.74,Regular,0.022,Snack Foods,135.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,2780.41,15,0,12.586976744186046,4228.4375,0,0,0,2,13,3
FD6023,9.65,Low Sugar,0.06,Dairy,109.18,OUT002,1998,Small,Tier 3,Food Mart,2001.26,26,0,11.302277432712216,1559.714285714286,0,0,0,0,4,1
FD2443,13.71,Low Sugar,0.026,Snack Foods,119.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3137.79,15,0,8.742711370262391,3331.944444444445,0,0,0,0,13,3
FD179,12.32,Low Sugar,0.024,Canned,128.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,4492.96,15,0,10.422546634225466,3779.7058823529405,0,0,0,0,3,3
NC869,13.25,No Sugar,0.154,Household,179.2,OUT003,1999,Medium,Tier 1,Departmental Store,4245.37,25,0,13.514328808446455,1092.6829268292681,1,0,1,1,9,0
FD193,10.68,Low Sugar,0.033,Snack Foods,72.37,OUT001,1987,High,Tier 2,Supermarket Type1,4790.98,37,0,6.769878391019645,1683.0232558139535,0,1,0,0,13,2
DR7730,18.26,Low Sugar,0.031,Soft Drinks,174.31,OUT003,1999,Medium,Tier 1,Departmental Store,5279.53,25,0,9.5407772304324,4251.463414634146,1,0,1,0,14,0
FD870,16.74,Low Sugar,0.1,Snack Foods,203.67,OUT003,1999,Medium,Tier 1,Departmental Store,5535.46,25,0,12.159402985074626,1851.5454545454545,1,0,1,0,13,0
DR4890,13.64,reg,0.04,Soft Drinks,158.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3911.69,15,0,11.612454212454212,3170.2,0,0,0,3,14,3
FD3788,17.24,Low Sugar,0.034,Dairy,205.11,OUT003,1999,Medium,Tier 1,Departmental Store,5678.44,25,0,11.890434782608697,4661.590909090909,1,0,1,0,4,0
FD2647,11.52,Low Sugar,0.046,Snack Foods,145.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3170.06,15,0,12.633130962705986,2601.0714285714284,0,0,0,0,13,3
NC5342,12.06,No Sugar,0.043,Household,123.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,2840.17,15,0,10.23860811930406,2331.698113207547,0,0,0,1,9,3
FD6647,19.22,Low Sugar,0.033,Snack Foods,212.36,OUT003,1999,Medium,Tier 1,Departmental Store,6275.29,25,0,11.043161726469059,4938.604651162791,1,0,1,0,13,0
DR1382,14.02,Low Sugar,0.09,Soft Drinks,118.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3177.22,15,0,8.444761225944406,1184.8000000000002,0,0,0,0,14,3
FD4479,9.59,Regular,0.028,Breakfast,180.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3449.91,15,0,18.827083333333334,4756.315789473684,0,0,0,2,2,3
FD1657,14.74,Low Sugar,0.098,Baking Goods,131.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3599.97,15,0,8.891525423728813,1214.351851851852,0,0,0,0,0,3
FD2997,9.08,Low Sugar,0.085,Baking Goods,150.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,2723.52,15,0,16.5962596259626,1588.0000000000002,0,0,0,0,0,3
NC774,11.05,No Sugar,0.128,Health and Hygiene,120.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2553.48,15,0,10.914104882459311,874.7101449275361,0,0,0,1,8,3
FD292,11.76,Regular,0.093,Canned,169.01,OUT002,1998,Small,Tier 3,Food Mart,536.2,26,0,14.359388275276126,1640.873786407767,0,0,0,2,3,1
NC7999,11.0,No Sugar,0.041,Health and Hygiene,124.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,2618.11,15,0,11.309718437783832,2441.5686274509803,0,0,0,1,8,3
NC6241,12.67,No Sugar,0.042,Health and Hygiene,162.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3777.08,15,0,12.83123028391167,3128.8461538461534,0,0,0,1,8,3
FD5478,12.21,Low Sugar,0.034,Baking Goods,133.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3070.12,15,0,10.901800327332241,3027.7272727272725,0,0,0,0,0,3
FD5491,21.04,Regular,0.04,Starchy Foods,158.86,OUT003,1999,Medium,Tier 1,Departmental Store,5591.41,25,0,7.546793349168646,3177.2000000000003,1,0,1,2,15,0
FD7760,14.3,Low Sugar,0.028,Snack Foods,122.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3314.37,15,0,8.530398322851152,3212.3684210526317,0,0,0,0,13,3
FD6299,13.71,Low Sugar,0.021,Fruits and Vegetables,137.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3493.51,15,0,10.009475218658892,4430.0,0,0,0,0,6,3
NC2508,15.68,No Sugar,0.032,Household,137.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3951.56,15,0,8.793499043977056,3284.9999999999995,0,0,0,1,9,3
FD2494,15.73,Low Sugar,0.015,Dairy,191.55,OUT003,1999,Medium,Tier 1,Departmental Store,5060.34,25,0,12.169631512071156,7662.0,1,0,1,0,4,0
FD4899,10.63,Regular,0.152,Frozen Foods,146.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,2990.81,15,0,13.789473684210526,905.679012345679,0,0,0,2,5,3
FD7662,7.33,Low Sugar,0.183,Canned,107.44,OUT002,1998,Small,Tier 3,Food Mart,1440.64,26,0,14.637602179836513,556.6839378238342,0,0,0,0,3,1
FD4798,14.66,Low Sugar,0.093,Snack Foods,122.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3395.33,15,0,8.318336741649626,1184.7572815533981,0,0,0,0,13,3
FD1545,15.57,Low Sugar,0.128,Breads,161.96,OUT003,1999,Medium,Tier 1,Departmental Store,4419.14,25,0,10.395378690629013,1173.623188405797,1,0,1,0,1,0
FD3613,9.37,Low Sugar,0.019,Meat,108.18,OUT002,1998,Small,Tier 3,Food Mart,1917.0,26,0,11.53304904051173,3730.3448275862074,0,0,0,0,10,1
FD8610,11.12,Regular,0.061,Dairy,141.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2989.82,15,0,12.693620844564242,1989.8591549295777,0,0,0,2,4,3
FD8108,12.19,Low Sugar,0.032,Canned,155.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3517.0,15,0,12.723770491803279,3695.9523809523803,0,0,0,0,3,3
FD3417,9.87,Low Sugar,0.03,Snack Foods,89.57,OUT002,1998,Small,Tier 3,Food Mart,1648.78,26,0,9.06578947368421,2239.25,0,0,0,0,13,1
FD875,17.6,Regular,0.031,Snack Foods,158.67,OUT003,1999,Medium,Tier 1,Departmental Store,4809.97,25,0,9.01022146507666,3869.9999999999995,1,0,1,2,13,0
FD2652,8.8,Regular,0.024,Snack Foods,127.36,OUT002,1998,Small,Tier 3,Food Mart,2180.48,26,0,14.456299659477866,3745.882352941176,0,0,0,2,13,1
FD4155,13.18,Low Sugar,0.119,Baking Goods,145.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3535.35,15,0,11.01213040181956,1125.968992248062,0,0,0,0,0,3
FD4469,10.37,Low Sugar,0.024,Fruits and Vegetables,126.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,2511.3,15,0,12.157032755298653,3711.4705882352937,0,0,0,0,6,3
NC2681,9.21,No Sugar,0.147,Health and Hygiene,111.69,OUT002,1998,Small,Tier 3,Food Mart,1951.42,26,0,12.113882863340564,711.4012738853503,0,0,0,1,8,1
NC8533,11.41,No Sugar,0.072,Health and Hygiene,134.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2918.02,15,0,11.786339754816112,1641.4634146341464,0,0,0,1,8,3
FD3135,14.33,Regular,0.017,Snack Foods,160.39,OUT001,1987,High,Tier 2,Supermarket Type1,4105.63,37,0,11.184797768479775,5940.3703703703695,0,1,0,2,13,2
FD1468,15.96,Regular,0.016,Meat,136.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3984.02,15,0,8.541014402003757,5246.153846153846,0,0,0,2,10,3
FD6880,14.25,Regular,0.012,Meat,152.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3929.03,15,0,10.7054698457223,6939.090909090909,0,0,0,2,10,3
FD2423,14.14,Low Sugar,0.061,Dairy,133.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3511.93,15,0,9.431095406360424,1879.5774647887324,0,0,0,0,4,3
FD2387,10.32,Regular,0.025,Snack Foods,122.2,OUT001,1987,High,Tier 2,Supermarket Type1,2417.92,37,0,11.829622458857695,3491.428571428571,0,1,0,2,13,2
DR7299,8.25,Low Sugar,0.108,Soft Drinks,113.37,OUT002,1998,Small,Tier 3,Food Mart,1768.94,26,0,13.725181598062955,960.7627118644069,0,0,0,0,14,1
FD5196,11.89,Regular,0.022,Snack Foods,156.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3467.25,15,0,13.116806722689075,4877.8125,0,0,0,2,13,3
FD934,14.26,Low Sugar,0.036,Dairy,169.03,OUT003,1999,Medium,Tier 1,Departmental Store,4266.76,25,0,11.845129642606867,3674.5652173913045,1,0,1,0,4,0
DR3070,13.66,Regular,0.035,Soft Drinks,122.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3168.81,15,0,8.927578639356256,2712.0,0,0,0,2,14,3
FD4880,11.55,Low Sugar,0.07,Snack Foods,137.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3019.18,15,0,11.936851211072664,1724.875,0,0,0,0,13,3
FD5627,10.27,Regular,0.126,Fruits and Vegetables,68.56,OUT002,1998,Small,Tier 3,Food Mart,1309.28,26,0,6.669260700389105,504.11764705882354,0,0,0,2,6,1
FD1589,17.39,Low Sugar,0.073,Fruits and Vegetables,175.5,OUT003,1999,Medium,Tier 1,Departmental Store,5106.04,25,0,10.086206896551722,2114.4578313253014,1,0,1,0,6,0
FD5107,14.84,Low Sugar,0.015,Baking Goods,156.86,OUT001,1987,High,Tier 2,Supermarket Type1,4148.84,37,0,10.562962962962963,6274.400000000001,0,1,0,0,0,2
FD5978,15.71,Low Sugar,0.063,Dairy,148.95,OUT001,1987,High,Tier 2,Supermarket Type1,4184.52,37,0,9.475190839694655,2040.4109589041095,0,1,0,0,4,2
FD2449,9.47,Low Sugar,0.149,Frozen Foods,100.97,OUT002,1998,Small,Tier 3,Food Mart,1791.34,26,0,10.65084388185654,635.0314465408804,0,0,0,0,5,1
FD7950,14.17,Low Sugar,0.038,Snack Foods,125.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3357.59,15,0,8.856135401974612,2616.25,0,0,0,0,13,3
FD318,12.96,Low Sugar,0.034,Fruits and Vegetables,179.75,OUT002,1998,Small,Tier 3,Food Mart,1892.93,26,0,13.858905165767155,4085.2272727272725,0,0,0,0,6,1
FD7602,13.23,Low Sugar,0.123,Starchy Foods,109.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,2806.14,15,0,8.237160120845921,820.0,0,0,0,0,15,3
FD2807,7.83,Regular,0.097,Fruits and Vegetables,125.42,OUT002,1998,Small,Tier 3,Food Mart,1922.06,26,0,15.997448979591837,1172.1495327102805,0,0,0,2,6,1
NC3691,14.87,No Sugar,0.017,Others,157.82,OUT001,1987,High,Tier 2,Supermarket Type1,4174.81,37,0,10.606182795698926,5845.185185185184,0,1,0,1,11,2
DR1177,15.05,Low Sugar,0.076,Soft Drinks,128.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3616.34,15,0,8.53253652058433,1494.186046511628,0,0,0,0,14,3
NC3717,14.59,No Sugar,0.062,Household,155.01,OUT001,1987,High,Tier 2,Supermarket Type1,4053.52,37,0,10.617123287671232,2152.9166666666665,0,1,0,1,9,2
FD2486,14.56,Low Sugar,0.041,Dairy,173.87,OUT003,1999,Medium,Tier 1,Departmental Store,4433.58,25,0,11.933424845573095,3409.2156862745096,1,0,1,0,4,0
DR792,13.38,Regular,0.108,Soft Drinks,97.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2613.4,15,0,7.315160567587752,830.0847457627119,0,0,0,2,14,3
FD3658,12.07,Low Sugar,0.015,Snack Foods,145.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3286.36,15,0,12.02814569536424,5812.0,0,0,0,0,13,3
FD5061,15.0,Low Sugar,0.063,Meat,180.59,OUT001,1987,High,Tier 2,Supermarket Type1,4670.68,37,0,12.031312458361093,2473.8356164383563,0,1,0,0,10,2
FD2427,10.66,Regular,0.026,Fruits and Vegetables,112.37,OUT002,1998,Small,Tier 3,Food Mart,2293.74,26,0,10.531396438612934,3121.388888888889,0,0,0,2,6,1
FD6333,10.49,Low Sugar,0.125,Baking Goods,118.86,OUT001,1987,High,Tier 2,Supermarket Type1,2387.07,37,0,11.32,880.4444444444443,0,1,0,0,0,2
DR3877,11.27,Low Sugar,0.123,Hard Drinks,116.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2509.49,15,0,10.303191489361703,873.8345864661653,0,0,0,0,7,3
FD2108,12.85,reg,0.13,Fruits and Vegetables,132.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3191.96,15,0,10.273716951788492,943.7142857142857,0,0,0,3,6,3
FD4540,11.16,Low Sugar,0.129,Meat,97.84,OUT002,1998,Small,Tier 3,Food Mart,2110.05,26,0,8.7591763652641,703.8848920863309,0,0,0,0,10,1
FD268,16.02,Low Sugar,0.088,Fruits and Vegetables,199.75,OUT003,1999,Medium,Tier 1,Departmental Store,4288.95,25,0,12.461010605115408,2038.2653061224491,1,0,1,0,6,0
DR1599,11.78,Regular,0.022,Hard Drinks,117.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,2644.54,15,0,9.934690415606447,3660.3125,0,0,0,2,7,3
DR7120,11.74,Low Sugar,0.176,Hard Drinks,137.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3048.91,15,0,11.685106382978724,738.1720430107528,0,0,0,0,7,3
NC4141,10.91,No Sugar,0.037,Household,104.28,OUT002,1998,Small,Tier 3,Food Mart,2184.3,26,0,9.54945054945055,2218.723404255319,0,0,0,1,9,1
FD3087,18.06,Low Sugar,0.057,Fruits and Vegetables,246.35,OUT003,1999,Medium,Tier 1,Departmental Store,6707.04,25,0,13.633093525179856,3676.865671641791,1,0,1,0,6,0
NC6064,8.27,No Sugar,0.075,Health and Hygiene,156.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2649.21,15,0,18.85386473429952,1836.588235294118,0,0,0,1,8,3
FD449,14.38,Regular,0.055,Fruits and Vegetables,185.57,OUT001,1987,High,Tier 2,Supermarket Type1,4908.7,37,0,12.895760945100763,2854.9230769230767,0,1,0,2,6,2
FD1901,11.39,Low Sugar,0.064,Snack Foods,124.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2707.77,15,0,10.921052631578947,1682.4324324324325,0,0,0,0,13,3
FD3670,12.14,Low Sugar,0.04,Snack Foods,108.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,2543.54,15,0,8.907818930041152,2164.6,0,0,0,0,13,3
FD5356,10.17,Low Sugar,0.005,Snack Foods,149.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2947.09,15,0,14.701375245579568,9977.333333333334,0,0,0,0,13,3
FD4960,11.49,Regular,0.05,Fruits and Vegetables,143.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3120.01,15,0,12.482608695652175,2392.5,0,0,0,2,6,3
NC1358,10.55,No Sugar,0.179,Household,96.39,OUT002,1998,Small,Tier 3,Food Mart,1941.0,26,0,9.127840909090908,510.0,0,0,0,1,9,1
FD1744,11.9,Low Sugar,0.024,Dairy,152.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3393.08,15,0,12.793450881612092,4481.470588235294,0,0,0,0,4,3
